#<  Na      int32
#<  Nb      int32
#<  R_min   int32
#<  R_max   int32
#<  t_eq    int32
#<  t_p     int32
        5        0        0        5        1       34
        5        0        0        5        1       31
        5        0        0        5        1       29
        5        0        0        5        1       28
        5        0        0        5        1       27
        5        0        0        5        1       26
        5        0        0        5        1       31
        5        0        0        5        1       29
        5        0        0        5        1       31
        5        0        0        5        1       29
        5        0        0        5        1       28
        5        0        0        5        1       32
        5        0        0        5        1       27
        5        0        0        5        1       30
        5        0        0        5        1       29
        5        0        0        5        1       37
        5        0        0        5        1       31
        5        0        0        5        1       31
        5        0        0        5        1       28
        5        0        0        5        1       28
        5        0        0        5        1       33
        5        0        0        5        1       27
        5        0        0        5        1       32
        5        0        0        5        1       30
        5        0        0        5        1       32
        5        0        0        5        1       30
        5        0        0        5        1       36
        5        0        0        5        1       31
        5        0        0        5        1       30
        5        0        0        5        1       28
        5        0        0        5        1       30
        5        0        0        5        1       31
        5        0        0        5        1       30
        5        0        0        5        1       29
        5        0        0        5        1       36
        5        0        0        5        1       30
        5        0        0        5        1       34
        5        0        0        5        1       27
        5        0        0        5        1       30
        5        0        0        5        1       31
        5        0        0        5        1       32
        5        0        0        5        1       32
        5        0        0        5        1       30
        5        0        0        5        1       33
        5        0        0        5        1       31
        5        0        0        5        1       34
        5        0        0        5        1       32
        5        0        0        5        1       36
        5        0        0        5        1       27
        5        0        0        5        1       30
        3        0        0        3        1        7
        3        0        0        3        1        8
        3        0        0        3        1        7
        3        0        0        3        1        8
        3        0        0        3        1        7
        3        0        0        3        1        7
        3        0        0        3        1        7
        3        0        0        3        1        8
        3        0        0        3        1        7
        3        0        0        3        1        8
        3        0        0        3        1        8
        3        0        0        3        1        7
        3        0        0        3        1        7
        3        0        0        3        1        8
        3        0        0        3        1        8
        3        0        0        3        1        7
        3        0        0        3        1        8
        3        0        0        3        1        8
        3        0        0        3        1        7
        3        0        0        3        1        7
        3        0        0        3        1        8
        3        0        0        3        1        8
        3        0        0        3        1        7
        3        0        0        3        1        7
        3        0        0        3        1        7
        3        0        0        3        1        8
        3        0        0        3        1        8
        3        0        0        3        1        7
        3        0        0        3        1        8
        3        0        0        3        1        8
        3        0        0        3        1        8
        3        0        0        3        1        7
        3        0        0        3        1        8
        3        0        0        3        1        7
        3        0        0        3        1        7
        3        0        0        3        1        8
        3        0        0        3        1        8
        3        0        0        3        1        7
        3        0        0        3        1        8
        3        0        0        3        1        7
        3        0        0        3        1        7
        3        0        0        3        1        7
        3        0        0        3        1        7
        3        0        0        3        1        7
        3        0        0        3        1        7
        3        0        0        3        1        7
        3        0        0        3        1        8
        3        0        0        3        1        8
        3        0        0        3        1        7
        3        0        0        3        1        7
        4        0        0        4        1       15
        4        0        0        4        1       15
